year_month,0-1,1-3,3-5,5-10,10-15,15-30,30+
2008-10,0.1946656031393035,0.19373876755394312,0.2230489226890873,0.22945967242283746,0.26929864076833016,0.28293246370292335,0.18150117186562903
2008-11,0.1927249791048147,0.1962066638311109,0.22324009859081068,0.22550148047802335,0.22898804509915058,0.23045603420779334,0.29165450026798173
2008-12,0.20740013940828522,0.19751434822363215,0.239242458364304,0.23031540656703392,0.23301786432013574,0.2277864290317238,0.2769632995700261
2009-01,0.18116780510422323,0.20499175949819046,0.24264819894713183,0.24356987418233506,0.2694481504294547,0.33544556816474563,0.25461467943578453
2009-02,0.1959932040247531,0.21744239812199398,0.2525407133094725,0.24528967564659276,0.2912303408819098,0.31794368860892414,0.29539301248129984
2009-03,0.18971161559097363,0.20008256367248403,0.23534913850750763,0.24187761843219704,0.27070422156943497,0.28730683843969285,0.35884570051670195
2009-04,0.15571794595065394,0.19676609123344685,0.2342690707936956,0.2465145168767392,0.2873414088025412,0.25642966587188926,0.19506951342108392
2009-05,0.16900521991834283,0.1897987385907515,0.21928533653611973,0.2399671618778484,0.2718172190775722,0.2575542132936549,0.1703982623641781
2009-06,0.17310405119970987,0.19562949883739794,0.2205392813847228,0.2433043762753204,0.2905141498195233,0.34101911577309263,0.33367614747268937
2009-07,0.1905086275840213,0.20170496510119437,0.23733689420286527,0.22845492358041442,0.285717730520889,0.23678380833223395,0.10217674341943425
2009-08,0.1959160390125258,0.1967342328565349,0.23010658681869112,0.22902165567432078,0.28080673004656775,0.31504670782862126,0.133036192896856
2009-09,0.17615683165590001,0.21338087405818792,0.23110434709908362,0.2320864242039275,0.2385097168656192,0.31877128685614314,0.14814438412532077
2009-10,0.18026604412488736,0.1982612298815323,0.2682457722729212,0.23896335360620422,0.2375662083850473,0.3338516185583261,0.20032946452054767
2009-11,0.1720782101497578,0.19692751182028986,0.24968850170378684,0.23659885617025714,0.24407597405632794,0.329698352905688,0.1268543548679615
2009-12,0.18058025004774014,0.2039754874985604,0.2356879654789432,0.22878041905688548,0.24967829995809823,0.30190043703180874,0.15180687317004155
2010-01,0.17299660286136423,0.19344151571291848,0.23197133315940466,0.23593519494225476,0.24677184398424618,0.2897868136288195,0.20021715420612318
2010-02,0.1876143707847165,0.20188204615627056,0.22991311413500023,0.23527975880780372,0.27529947997993715,0.31273175469093994,0.22070805402315735
2010-03,0.16146130670446404,0.186034527100412,0.22181499291905923,0.22044176474041027,0.22957692244455885,0.1654825979600626,0.14962909113469705
2010-04,0.16930839951770651,0.18858636172190257,0.2260754307876238,0.22891689324513276,0.2424177729293489,0.24084410751350377,0.1276166911481421
2010-05,0.1658077459570091,0.18504577237904074,0.21658989096905737,0.21625050505205826,0.2212945586929044,0.24336152966181343,0.16980371771817362
2010-06,0.18027974970974547,0.19786478033703755,0.22935773965128714,0.22363784343620205,0.19088061625827865,0.2591728539677455,0.18338207257553787
2010-07,0.17139628662988107,0.1942587337927693,0.22938147199601178,0.22652428252720008,0.19711628304423617,0.21781400775832319,0.13430573080189329
2010-08,0.14820517482616358,0.19537665231976614,0.22159028747535228,0.21432830613615586,0.21086786213013603,0.25460066273398896,0.23216931824978854
2010-09,0.15227138936150014,0.19364555751839177,0.22660722166757405,0.23259253845302807,0.22649896020392654,0.23830379703235544,0.18093169667675324
2010-10,0.16032306914556035,0.19106022343804419,0.2244680897513443,0.2301914946224376,0.24212052187391414,0.23362238473342295,0.16690463555847962
2010-11,0.1636994191347834,0.19868564564315272,0.22975195436867002,0.23323604606182186,0.24615916308291158,0.2494285059124082,0.15178018095895637
2010-12,0.15648217632640732,0.19853263399984472,0.22529591952841224,0.24357102350165372,0.2535114081333298,0.2523978510632645,0.1607961164543453
2011-01,0.15549356595188646,0.1963957481346539,0.21975133696014798,0.23400880031130367,0.2501202239715746,0.23845668061279618,0.15874463657144233
2011-02,0.15677796952804812,0.19287527542511612,0.21366942613132964,0.23596977282086418,0.25328320154848855,0.22369682349218653,0.16710318068135888
2011-03,0.161045956331035,0.2147154132689637,0.21223510086217137,0.22577412420549264,0.23523552408251122,0.25295686513470994,0.17319889565761892
2011-04,0.15807533836064677,0.23405573485221842,0.22707050571409512,0.2343406291476672,0.24878214237039614,0.26405344777044965,0.20391449169004544
2011-05,0.16155493372949342,0.23707480698000538,0.22777486091201662,0.2227814169697795,0.23282506060820019,0.24310438375812976,0.19431143300923853
2011-06,0.16621423017268128,0.19729862732602046,0.22669562346991134,0.2181965928113127,0.24672998038117464,0.23339966201129603,0.2141460499853366
2011-07,0.16962827671804354,0.18717494638659377,0.21815574312576555,0.22378491552961072,0.24347009901723773,0.23792774303121234,0.22040214479088155
2011-08,0.16234672372322453,0.1963532068693456,0.22200968302456767,0.22623528202930734,0.24953757130658633,0.25542644514268065,0.17535945495675181
2011-09,0.15534921164688983,0.1877963497612739,0.20834138316263276,0.2274573108882216,0.23571132937956252,0.2544632991295847,0.20584447455173666
2011-10,0.15925935709792305,0.18685044206216334,0.21995157275394103,0.2301163259332748,0.2510892579996867,0.25317928635449055,0.195392460935622
2011-11,0.1618518514438816,0.18900337408835716,0.22437829013475735,0.2219103104941524,0.23492955039574248,0.24921584720100434,0.21121087070895464
2011-12,0.1595049717244156,0.19197238142479198,0.22826643453070808,0.22415323469488244,0.23624293624783357,0.2441426018636189,0.20623379418072935
2012-01,0.168117730978794,0.19005068046831622,0.2222805811163334,0.2321067170527786,0.24554198470034747,0.2381326796895505,0.19066085214894027
2012-02,0.15232567591149457,0.18638252777306719,0.225178610839863,0.2345474551504034,0.24939174481616397,0.25398745188817246,0.18816581383408598
2012-03,0.1387268710569046,0.1882323017298995,0.22293540011425736,0.23705044865305047,0.2542198702777375,0.24393437507398552,0.20860989244094155
2012-04,0.1539707683616905,0.18438295350788267,0.2221532983870236,0.23095563853460463,0.24817483722244288,0.24906640680251993,0.20102789442075708
2012-05,0.15288958479589776,0.18947206325107727,0.22547127248875032,0.23025947488899767,0.2547446937411823,0.23911743033456798,0.18603742788757363
2012-06,0.14512623930912896,0.18434889303672677,0.22903894405640124,0.2315619101483673,0.27201223042231853,0.24628538483514553,0.22308143333382602
2012-07,0.1533123930506549,0.1957848841059044,0.23448673410696955,0.22960992156513582,0.2649333013402688,0.24245390197030747,0.20116389456976946
2012-08,0.14777334341976245,0.18261778513427085,0.22284012158609806,0.24263748980649194,0.2622456631196264,0.25110724314772703,0.19071509269313294
2012-09,0.15762392332927666,0.18646304032375577,0.22203809443869443,0.22884613636732914,0.2637267653046238,0.24456285601648484,0.21234277278719033
2012-10,0.1534639760367929,0.1796969194991441,0.21358748724378515,0.2116745695939959,0.2417428769830299,0.22678271731347127,0.1874023827802852
2012-11,0.132850913746828,0.17505752309426034,0.21748877984604853,0.22223604138295375,0.2239589059257165,0.20180185443718596,0.18041645347016744
2012-12,0.12255646868706965,0.1541762088724358,0.19873511581654793,0.2191408520047607,0.23586214934764294,0.2230722968343808,0.1922719444400214
2013-01,0.13559989382031493,0.18244887503030763,0.23160978664562484,0.24365048861091537,0.2447416907580664,0.23477420904414933,0.20504520136318602
2013-02,0.13323673982615936,0.175076231995367,0.2154344563421139,0.23743987387391272,0.24226486740972233,0.22411459808964643,0.20752051366453148
2013-03,0.13630348667911,0.1762691587694505,0.21330033869871853,0.22544420253614963,0.23502436228528661,0.23317278671337757,0.2092971604478306
2013-04,0.14521582137357864,0.18029322826837207,0.2152026171507791,0.23231462060253438,0.24083004777155073,0.23417140473735187,0.19741423294395477
2013-05,0.1450688454225811,0.18325350996445658,0.21467622452788782,0.23407765597336938,0.24193682461088353,0.231542302651375,0.20553764097014324
2013-06,0.15035132843047042,0.18959336459668205,0.21773216409799215,0.23815485464319208,0.24625528478967307,0.24412676455323584,0.21595930129411703
2013-07,0.14781059686564715,0.1920918095177814,0.22319418820101122,0.2481756846639976,0.25044547265646255,0.2385607545236649,0.21772475298912652
2013-08,0.14398883624022732,0.20020777636497586,0.22628295917811828,0.23664485282541525,0.24597257803096095,0.23036882280773613,0.19875557467733712
2013-09,0.14000909453138644,0.19229506380304656,0.22733229293842377,0.24741379414550552,0.2597707792146782,0.24687758303164564,0.22293742560025478
2013-10,0.13746335078640923,0.19310444063209753,0.22871901579256243,0.24717090763158017,0.2532251525809999,0.25644372760980216,0.2276359696127663
2013-11,0.13777769988998914,0.18509283379307567,0.23471598803201213,0.24228664423083546,0.2407118891512587,0.23260505531400547,0.18060074022311062
2013-12,0.14013201742145734,0.19603059685849453,0.2300829012831914,0.23896889054487538,0.24642541679886867,0.24135118568619135,0.22011279820219828
2014-01,0.1426289244187491,0.20058521897556797,0.23196767368818377,0.24149257078332628,0.23751559652500034,0.23926253584283702,0.2058496825801628
2014-02,0.13387657043080478,0.19245977819259683,0.2368572764985371,0.2412792489408712,0.2342038687399045,0.2385272872133539,0.20597216991270592
2014-03,0.13145483221617837,0.18385220172543285,0.22350576811483458,0.2441238600464982,0.244171426858724,0.23387907762199245,0.2074047182538008
2014-04,0.09134179534683122,0.13874447838796203,0.1944252326383175,0.20807782009079379,0.22108546161876633,0.23630063999870238,0.21090816176524704
2014-05,0.12878682376122297,0.1830657651676259,0.2228711978902472,0.24535796030602575,0.24055826734577454,0.23543555562262444,0.1938673883330921
2014-06,0.13229691670421168,0.17688969822257625,0.21477373949259293,0.24326628428534672,0.2393578642601971,0.24054922326870823,0.18390441084025022
2014-07,0.12545461244182796,0.1744961556616661,0.21575950485966686,0.24217780032784136,0.2454611560381778,0.250043540735966,0.18758616156592897
2014-08,0.1344029553753873,0.17974503241726678,0.222176483982482,0.24706092318075215,0.25283589820144553,0.2434090735059789,0.20941823945993704
2014-09,0.12303255844665172,0.1839811189108887,0.2170472534457491,0.23951563266726936,0.2530523362790996,0.23773273729990538,0.21299963981022066
2014-10,0.13210149146143596,0.18295020333873974,0.21225439484020314,0.2300002551328431,0.256713700550764,0.23665964323227698,0.21567472819050867
2014-11,0.13960437307751083,0.18928363285271063,0.22301013696332372,0.22994388955869868,0.2522816311177189,0.24552472444917922,0.2111543854802065
2014-12,0.13717234186291796,0.19360504568186673,0.22029290894947476,0.23329236159825592,0.2585620300990183,0.24949615581477194,0.21531229320602693
2015-01,0.1400519238718357,0.18582942478548295,0.22397458879704663,0.230981920539677,0.24348729924217963,0.2536849722137079,0.22678286258427552
2015-02,0.13477553003396167,0.18925137069565703,0.22995955378676083,0.24256305636295575,0.2591657480225029,0.24553716182617585,0.22033892745890277
2015-03,0.14087921097944087,0.1844909884634545,0.2184498400104733,0.23805731658831034,0.2629185349876218,0.24761395917153572,0.20552990345140848
2015-04,0.14090928610760214,0.19042977637882474,0.2266884459325821,0.24822123584542788,0.2686377648099864,0.2557993917735491,0.2006552909110912
2015-05,0.14930013713741383,0.18679305794008905,0.22516861317212114,0.24950004697170863,0.2652537687148056,0.2527814907865663,0.19687333305264357
2015-06,0.14757420039869162,0.1867312556953774,0.22706295654626657,0.24802119175845252,0.25438803851952096,0.25887570245686986,0.21287809585434167
2015-07,0.15116698171794798,0.1934645964214961,0.22469585997807012,0.2500469888168297,0.2712697337756184,0.2693179078218473,0.2371209460423916
2015-08,0.16187190911533134,0.20018299593802175,0.22510390940424116,0.2531776745328409,0.27523064377492434,0.2640046532345327,0.23897246315389126
2015-09,0.1605212037649086,0.19415899682509563,0.2247303066976396,0.251483159168827,0.2688503131749897,0.26034923775211977,0.2303000313951693
2015-10,0.15757541199800887,0.19629437956459175,0.23013631606500737,0.2551472274131295,0.2721590005556384,0.2548512009163108,0.2070235359719842
2015-11,0.1613206459310476,0.19733157617208527,0.2365407295772285,0.2548700369664404,0.2700977110415445,0.2617825462294398,0.22288554278514647
2015-12,0.1652763236027843,0.20356769765074423,0.2441323849368243,0.2592362863402243,0.2773168403866674,0.26452402619052884,0.22042091939069228
2016-01,0.15995465138570258,0.19944231535645898,0.2419852014213878,0.2609397595655367,0.26992840656525896,0.2636083475431362,0.21950948783462967
2016-02,0.15447722443409523,0.19608416338329965,0.2348585002248953,0.256042946543223,0.2637202475743462,0.26415822871711087,0.22502912461174385
2016-03,0.14448056787049735,0.19079720936453168,0.23125001937275524,0.2528438950889452,0.26858433002297455,0.253286392256726,0.20731835325377643
2016-04,0.14691507310407345,0.19477959027256053,0.23858700332264784,0.2666437785858244,0.28847295123493005,0.26134340218564905,0.21189191960180567
2016-05,0.14264107794069253,0.18944189043397155,0.23735063926040706,0.26319420437446917,0.2815265715107075,0.2611936284178728,0.21865574215479663
2016-06,0.14119325580982464,0.19733330439299454,0.23705772542438766,0.2594741630763123,0.28369411133251,0.2569804434697292,0.19875557808187347
2016-07,0.1463255021358828,0.1958556415712055,0.23760202095370098,0.26601333551608297,0.2956139039302457,0.27456806878916423,0.21640913827355882
2016-08,0.14337440527763737,0.19481999366505176,0.23841193212697356,0.2665473357359645,0.28720690377020563,0.2681804092452463,0.19366707966062452
2016-09,0.14105101631552908,0.1895120838058729,0.23511651031419376,0.26395056337438083,0.28687154805286397,0.2637684799574738,0.19230974707297954
2016-10,0.13703678961729582,0.19117512002205142,0.23440939283477102,0.2639357975349739,0.29200147921797076,0.26758881588629135,0.22284942878718184
2016-11,0.14042299623331142,0.19277395126435748,0.2380820779929158,0.26647274796706794,0.29820326288616106,0.2747895030105582,0.23222291401147427
2016-12,0.1453244398812015,0.19464769630380377,0.2400424744847641,0.268511068615347,0.3032805513493324,0.2794448958015504,0.2315884947272872
2017-01,0.1421339533821016,0.1860409682165261,0.2393615001015247,0.27339673698646494,0.30866082904128445,0.27763644216884775,0.23478745990701033
2017-02,0.13784293664218852,0.18476409009051384,0.23822342316168202,0.27323483384258046,0.3041395865167563,0.27986695356378793,0.21332074910056478
2017-03,0.1440999364839635,0.1894724721718517,0.24442722981071238,0.2773722741569638,0.30504410800260817,0.28032610390671925,0.22265993165111334
2017-04,0.14546345032957358,0.19385102049280054,0.2460565630175019,0.2758011398282402,0.31223532744359755,0.2837804334210556,0.2301903219432719
2017-05,0.14580025449172218,0.18843656574463935,0.2443743535411061,0.274502539329832,0.30338187430978986,0.2749267949629334,0.22523276628143324
2017-06,0.14082948075953317,0.18788276178756227,0.24829660227336503,0.2770214260241829,0.3117988043402524,0.2861768438360487,0.23425024736701877
2017-07,0.14117569276499703,0.1819096534639287,0.23873466813896796,0.27238738844215027,0.3084971914231165,0.28171416567501567,0.2375371419449723
2017-08,0.1377645864970159,0.18550481928483575,0.2405295845742015,0.2742220030823172,0.31397800420225336,0.2882462675409764,0.23891209539574593
2017-09,0.14293124082332617,0.18349708021589728,0.23801470240883804,0.2723223194726621,0.31230881609371924,0.28460284869012104,0.23086895215253883
2017-10,0.14579690787967375,0.19270942436180988,0.23307507857873294,0.2718602771429914,0.30852809918056434,0.2842391648324145,0.21982263941738817
2017-11,0.13527209445931923,0.18849310074996029,0.23976325475567298,0.27037507071411726,0.30126644423492865,0.2666024350901031,0.22304184928876067
2017-12,0.14226605130316242,0.18985662202816153,0.23725541611758513,0.2715874905522667,0.3034212912127013,0.2683671446136638,0.22716670597549518
2018-01,0.1542037506514889,0.18988651595794165,0.23406945126337828,0.2658502156265414,0.29942446943977624,0.26457879769144305,0.22361315592837877
2018-02,0.1508430362884372,0.18833390998483038,0.24122846542112047,0.2767470530585954,0.31069579986985907,0.28378519662193646,0.21820570644508291
2018-03,0.15029404179235936,0.19187707694400094,0.24671989287212615,0.2784935722982786,0.31354486881996646,0.2870410560021219,0.22296695906504282
2018-04,0.15915979795263657,0.19588981322260424,0.24417653027840264,0.27830352466308583,0.31517422160677194,0.2872123643205408,0.21640265685108023
2018-05,0.1541434755403943,0.1908022374917761,0.23998359605206396,0.27767623287722143,0.3162795854924472,0.2822711140763826,0.2231327340912881
2018-06,0.1477595930111207,0.19910501065918226,0.24286548222131898,0.27335258313126926,0.3197966939685782,0.2898868383325082,0.22418161354347133
2018-07,0.13980384106903218,0.1935692246653296,0.24457292233162828,0.2764089595576461,0.3198563068851821,0.28957310751034665,0.22710521068633255
2018-08,0.13534014747349393,0.19027059576919647,0.2466784425562172,0.27413284993101666,0.31994166043618716,0.29148904432703443,0.2293398632802966
2018-09,0.1377977533875415,0.19149947701265904,0.2429779109676479,0.2736959828021035,0.3208475401540049,0.29273378220818025,0.2297826973942713
2018-10,0.14302389519453995,0.19340758393686006,0.242127214739651,0.2703560847965085,0.31482879118062945,0.2871217005608963,0.225536755673408
2018-11,0.14056680511681327,0.1927013932688472,0.23801636877894097,0.2707389419592016,0.3193349480934229,0.2862421280436418,0.2315657611000855
2018-12,0.15190475545719817,0.1939546270779431,0.23540470710243577,0.2692181020760966,0.3228758076491316,0.2960840013058542,0.23361365777171741
2019-01,0.1508825643486371,0.193048912684451,0.24074215511110686,0.2717739639212531,0.3185102707173871,0.29442694420621013,0.2457467890283388
2019-02,0.15097505454102692,0.1938224801895264,0.24495276446106484,0.2714993699886971,0.31731132389278105,0.29345361527403163,0.2368120454619017
2019-03,0.15073172046222771,0.1926985833971814,0.24443862489427767,0.27404206188986185,0.317939185028279,0.3003289442661147,0.2343748024143581
2019-04,0.14646463904491938,0.1869656243750842,0.23572173733998192,0.2714168082719812,0.31793800982596826,0.295312530888133,0.23207974321360514
2019-05,0.1557833482097541,0.18686319509229518,0.23601214156267453,0.2723539846588529,0.31865141880812003,0.29807961949767264,0.2316624850318635
2019-06,0.15314587876483407,0.19416261422588088,0.24047855195552229,0.2725810599374996,0.32442482207476114,0.30820609477312405,0.2436494724693521
2019-07,0.14508589754471501,0.1745148890262956,0.2127696144774036,0.23289181130840655,0.31081172034421795,0.3095582211663317,0.24244972576518742
2019-08,0.14620409904936724,0.18501141481258535,0.2246315089705524,0.26731875195157573,0.31899886902321506,0.3108516092938602,0.23902500821175865
2019-09,0.14805528800817291,0.17514888221584443,0.2151406873908685,0.2581411257490742,0.3098913462443846,0.3007052927338555,0.24176508771150315
2019-10,0.13355052255389976,0.1690708419308972,0.21595249659748797,0.24867358318827504,0.303744166687319,0.2951847671669543,0.23634169125445362
2019-11,,,,,,0.2927821259231984,
