year_month,0-1,1-3,3-5,5-10,10-15,15-30,30+
2010-09,0.18625194322142932,0.23068446963801723,0.26204487889520756,0.26582035158016853,0.2560098374096024,0.2721392815760376,0.21763587039012122
2010-10,0.19553491778926804,0.22758761751972997,0.2600292485759587,0.2629060530570174,0.27194829250584607,0.26730492781687404,0.20484272303400022
2010-11,0.19825073214966252,0.23631580883218178,0.2658410107296181,0.26653243564136336,0.2764383850132731,0.28023618388998717,0.1912780219522745
2010-12,0.19220035250087464,0.23496241031207019,0.2602139380692775,0.27490618915516496,0.28259349695831293,0.2828724634789558,0.19763635162161775
2011-01,0.18986775322712382,0.2323371841941679,0.25547961889948434,0.26653725527687094,0.27935178254221305,0.268215826470094,0.19739151711931646
2011-02,0.19419461174265037,0.22962040690160387,0.24982118623222355,0.2696466388383637,0.2863094385768507,0.255883927319064,0.20431059984371175
2011-03,0.1990566317671476,0.2508502616961913,0.2480023599204568,0.2597513400917497,0.26958128031337975,0.28295459217995467,0.20965309759977122
2011-04,0.19415734990258485,0.2696770178519106,0.2618655976824503,0.26714792264207676,0.2810259850076016,0.29386881507858853,0.24046978609084674
2011-05,0.19600022186238014,0.27228122698656154,0.26361424899863845,0.2579284474364611,0.2679901890213675,0.2725885039974245,0.22942799504168201
2011-06,0.20317225034646114,0.23306420000536401,0.26260287082945427,0.2537649146921268,0.2788695109157857,0.26387075249717035,0.2474098516094416
2011-07,0.20500314226728436,0.22209411042470184,0.25258634093782273,0.25806779548147396,0.27489726515559176,0.268408036781858,0.2539940158978762
2011-08,0.1964920637478904,0.22991692051044824,0.2567764308757145,0.2610042236911939,0.2811912578328238,0.283256877976067,0.20637702155365167
2011-09,0.1923619301491275,0.22238537574044445,0.24369788149440044,0.2617996755413393,0.2674379146508211,0.282773123166889,0.23882617530569833
2011-10,0.19433142322065564,0.22167730171688893,0.2553704695002252,0.2641355851416664,0.2844983835558781,0.2808715077768616,0.23053556533829594
2011-11,0.19698156060642,0.22424162512716475,0.26028874789888506,0.25669013972692684,0.26604116773298236,0.27656401393788915,0.24455151308197345
2011-12,0.19195851662340302,0.22629661509362664,0.26306900213087,0.25735246603845413,0.26648316491164686,0.270882733063143,0.23703721056672067
2012-01,0.2041433554606779,0.22490539723905595,0.257162347771077,0.2636554052927393,0.27266513162971345,0.26566833813598206,0.22284666933041788
2012-02,0.18921596737382718,0.2209598312967701,0.2599499523567079,0.2661845791931608,0.27682042084660746,0.28215208636248146,0.21932176348363158
2012-03,0.17585117234562694,0.22213360836668203,0.2577635240504455,0.26914369674440997,0.282773173708425,0.2708285589946585,0.23898221172272605
2012-04,0.18769019114628824,0.218084711928692,0.25601403499480757,0.2628401082683643,0.2761791645479399,0.2749905554181842,0.2331541973180934
2012-05,0.18750223262662252,0.22260478652197113,0.2593658793358747,0.2620350683036684,0.28226829575502915,0.2658184774394075,0.2186629193939973
2012-06,0.1787582806205921,0.2171345552514532,0.2621262422152763,0.26283945476302434,0.2988932565321852,0.27330435792663255,0.25360074177624137
2012-07,0.18751027279377613,0.2280800018283655,0.2676199477909427,0.26101211299158505,0.2919996846246518,0.26908011983447766,0.2341106653265566
2012-08,0.18299791496224915,0.21618269056756909,0.25619758445329155,0.2734362983186792,0.28898267161662966,0.27735216131503143,0.2216688946619111
2012-09,0.1927931747010763,0.21993758537597485,0.25492232119254926,0.2602357386547403,0.29136597000858855,0.27121454938896533,0.2421945769422477
2012-10,0.18835827784081768,0.21281026905555053,0.24613016575070884,0.24288457596527452,0.26999580809377105,0.25429711687049894,0.21861476699641672
2012-11,0.16916726544247693,0.20949283948644506,0.25210539716682623,0.2540664953147143,0.2507340506601195,0.23023199963139274,0.21274235308592526
2012-12,0.15693563636128371,0.18693267273251266,0.2318757005258716,0.25087438659972827,0.26441350174052114,0.25168390348784186,0.22561681641174708
2013-01,0.1715250062920297,0.21583104536995984,0.26390510088138003,0.27376092117499956,0.2732525200941736,0.2627342173756158,0.23695848104095457
2013-02,0.16779296032569976,0.20931380006490116,0.24918723914625665,0.2686765528679989,0.27064490816675774,0.25166518807814103,0.23988272268050276
2013-03,0.1708389354365964,0.21039019918993068,0.2473174624046157,0.25694336839307996,0.2637410663646605,0.26074266438383453,0.24202864494056978
2013-04,0.1799621003789038,0.21449276525298117,0.24935053365854876,0.2633656120732404,0.26851265734315727,0.26151370438955823,0.23042585201346258
2013-05,0.17961579249572598,0.21667961490472196,0.24803488030555843,0.26453107380742796,0.26921388380870936,0.25858786201024,0.2385591493652563
2013-06,0.1852090954865317,0.22263076207394547,0.25049121102990496,0.2679180449432903,0.27230762696789335,0.2706681392973235,0.2458317580737808
2013-07,0.18217138102150712,0.2251501146999075,0.25535426025092517,0.27706491569056035,0.2761713324278386,0.2651579486397147,0.24826211396713713
2013-08,0.17801663701372888,0.2325551098798131,0.25793604718512725,0.26604644850534426,0.2726656868797218,0.2575674361735484,0.22949139175333572
2013-09,0.17495793511158025,0.22543406825426648,0.2593063406943278,0.27673829371956965,0.2863448712182584,0.27404036223316425,0.2544291894580719
2013-10,0.1738898155261889,0.22640618357157,0.26152553185499844,0.2772043953017398,0.2806894108228459,0.2834534211003273,0.2589301523802031
2013-11,0.17416023217307317,0.21956380672981915,0.2678076144215603,0.2724468833598467,0.2689634228559683,0.26172562420791823,0.21335445754329457
2013-12,0.17634335606429544,0.2314334256601714,0.26332059601428115,0.27001849262047,0.27519094031891506,0.26976917847669746,0.25343380802597404
2014-01,0.1792714111483134,0.23576592995966844,0.26580914592465904,0.2725240052617442,0.2669638008922124,0.2695232782678482,0.24096779813629862
2014-02,0.16998302086245587,0.22796844529561974,0.2707706746381141,0.2721154828754646,0.26249320976124296,0.2690933334898834,0.23827846024141716
2014-03,0.16686280515047855,0.21882304958404822,0.2575612041277989,0.27566494041540257,0.27399334722909635,0.26454812017316104,0.24103178299881517
2014-04,0.1251924142051834,0.17437023947955296,0.22993783613762445,0.24304087943390593,0.2529767980905505,0.2673638245701728,0.24382160941240316
2014-05,0.16318088565315642,0.21772417375280256,0.25681873978371755,0.27664017404974256,0.2698713884531363,0.2654812311254496,0.22687645023530495
2014-06,0.16649227730195554,0.2110232082552415,0.24841216173749053,0.27396065651217294,0.26849561516043646,0.2698821892767599,0.21439624630317608
2014-07,0.15991233117983847,0.20864274113097123,0.2485690556466084,0.2723476388901609,0.2737722105033776,0.27837475674372514,0.2190164630583019
2014-08,0.16937460726705533,0.21426193383297296,0.25556121703363766,0.2769329636504141,0.2813920460508097,0.27218931245562566,0.24034877030058607
2014-09,0.15703275992205074,0.21890998027771416,0.25070986737248324,0.2706012719480522,0.2819426131860145,0.2677213424053252,0.24454125058574244
2014-10,0.16666574102451862,0.2167944576100779,0.24549534759592698,0.2611335209487025,0.28514750191543103,0.2663690241121538,0.24694131913193273
2014-11,0.17431067358258084,0.22390694438516537,0.2572227934977666,0.26176349688049944,0.281456948674568,0.2753562456721236,0.24321851918917867
2014-12,0.17171356156097742,0.22802816093408268,0.25414762829471726,0.26475573986939915,0.28730716498678355,0.2792213019067944,0.24689084376905807
2015-01,0.1748396308748872,0.22012307468928,0.2576909585941451,0.26085570386142776,0.2714258260579767,0.2827253125815831,0.2570377693239585
2015-02,0.16963534639406413,0.22438455396076007,0.26342983547320836,0.2729825947589686,0.2867308251726648,0.27580255022690925,0.2507505532007906
2015-03,0.17607310153465483,0.21858305951401882,0.25186901731105904,0.2687070240833835,0.29124204200597614,0.27670790892154656,0.2357764414973807
2015-04,0.1761388065945359,0.2244686563576576,0.25977806004084764,0.27864300632940475,0.2966294766438793,0.28440658143557784,0.23055118346466977
2015-05,0.18402471814234453,0.22100245689593354,0.2583593697357355,0.2802177988464129,0.29390767993039896,0.282437798134864,0.22864467293140342
2015-06,0.18234762556441783,0.22128935660402121,0.26032789871234024,0.2787016859345186,0.2833361711204529,0.288215096982201,0.24338007106307463
2015-07,0.18573459402128942,0.2272288462255687,0.2572968240837109,0.2806726723929036,0.2994370684483347,0.2981908227714854,0.26654768858016814
2015-08,0.19642651349228907,0.23381568925799226,0.25780158266901027,0.2829016485188008,0.30217359729984683,0.29181493205389597,0.26798797773334115
2015-09,0.19605940963708354,0.2273620019579269,0.2570904946845504,0.2814119645477901,0.2957491922429641,0.28823358305291946,0.25899104296369313
2015-10,0.19167232119949246,0.22951756224970893,0.2621345019045076,0.28448115742682334,0.2996536664005603,0.28335290377204125,0.2369512815902177
2015-11,0.19622771862466046,0.23036466861115426,0.26753451183214105,0.283956496659928,0.2968052136209679,0.2895654063983869,0.25175100514857657
2015-12,0.19953137351878894,0.23585879142414454,0.2743475343197609,0.28765700001667016,0.30332439584362403,0.29154737727748087,0.24970653965518627
2016-01,0.1935855187932869,0.23164037802487875,0.272028649348899,0.28872286867182406,0.29609524147554983,0.2901920298895574,0.2487699649568629
2016-02,0.18797025071167778,0.228143244205912,0.2649486882691477,0.28307021668325927,0.2892186010774806,0.2918573406432226,0.2535625087159191
2016-03,0.1777317676743758,0.22288503263672643,0.2619805854348336,0.2804079753092008,0.2942914661503261,0.27960321619966133,0.236017192889273
2016-04,0.17982351523739018,0.22676424940777123,0.26915909167731644,0.2943532479048947,0.3145011578225416,0.2879545976053117,0.24091881934778483
2016-05,0.1769650164573651,0.22226039653254384,0.26793703181464024,0.29057870074699405,0.30764924012396283,0.2876529297414729,0.24754385274952365
2016-06,0.1751723134230668,0.22925141166368027,0.2676173130826711,0.2869833727497732,0.3099616182337874,0.28343548425803056,0.22747268934610143
2016-07,0.17899439378013288,0.22764356282248427,0.26817447213101425,0.29351805668902725,0.3216679634877655,0.30010364384604005,0.24509783286331735
2016-08,0.17544376646756368,0.22616483807491203,0.26834039715991953,0.2935951554565538,0.31315026600793827,0.2937408558260513,0.22164951476242217
2016-09,0.1735255667973836,0.22111374638807343,0.2652082391532478,0.291637889939429,0.3134301133538624,0.2899931338767701,0.22062370850765026
2016-10,0.16958079201393564,0.2229120143870162,0.26493682316836503,0.29204910691893754,0.3190777273158238,0.2942975810894569,0.2522514935580838
2016-11,0.17184293056670427,0.22430542390296968,0.26825975588131434,0.29445536089228597,0.32514967755858964,0.30196668992103937,0.2614956711891759
2016-12,0.17656521717488682,0.22643666523599826,0.2698812612145051,0.29614316175621136,0.329542064995724,0.30573870847848655,0.2607196067179578
2017-01,0.17409292808188823,0.21824483441466264,0.27009010688706764,0.30091766419074323,0.3341538258492961,0.3035825954902221,0.2640162376877595
2017-02,0.17009609416291768,0.21762233673331008,0.2692675246505547,0.30050305538578953,0.33029418721699993,0.30550897987414566,0.24093323465273375
2017-03,0.17667926174307935,0.22226406100127713,0.27463280905484794,0.3044981062210717,0.3311782861970994,0.3060322690377788,0.25199639648922717
2017-04,0.17903472748528437,0.2263672298582536,0.27658502180354005,0.3028977754892366,0.3382160690237309,0.3092458869475408,0.2584214482095296
2017-05,0.1785572922693344,0.2204670107441458,0.2748539762646775,0.30152293388310675,0.32954618862288904,0.30096831478215363,0.25456610097324833
2017-06,0.1728505122605171,0.2192648941131659,0.2788332720661711,0.3039509830383915,0.33735351802319563,0.31135242358543497,0.26272064601130807
2017-07,0.17293248057416713,0.21333253416513015,0.2694132240971558,0.2995761372969566,0.33442466079360633,0.30644999982551385,0.26559831542696855
2017-08,0.16949941271084007,0.21703199638151424,0.2708966184337463,0.30134562127374337,0.33972628717797515,0.31307403934139794,0.2670240460930884
2017-09,0.17593670263781153,0.2153990857444798,0.2683132617537353,0.29954514637963703,0.3388846646778862,0.30993999756729923,0.2593025867998394
2017-10,0.1778668852443298,0.22439878300910163,0.2634034216935416,0.29850386617434843,0.33423280256761645,0.30967731458989256,0.24845875217227445
2017-11,0.16756471335035664,0.2202287393057117,0.2698692675619343,0.29711333138454715,0.32684382723596506,0.2916924290105798,0.2519168138831829
2017-12,0.1731594758216714,0.22106920261607504,0.266170440399297,0.2978035629693327,0.3281384656330164,0.29309849498681106,0.2561207532609967
2018-01,0.1865092407522905,0.2218815783907475,0.2643915531956197,0.29342026230035534,0.324181822568108,0.28895871928279243,0.2526056987447488
2018-02,0.18292918583647963,0.22011207793976248,0.27081500918074125,0.3026886324526283,0.33533413552484903,0.30824002859918503,0.24690427067955634
2018-03,0.18205473288030016,0.22249608319512634,0.27594248646223657,0.30423239679164643,0.33815924137869946,0.3116181151973956,0.2517506806979648
2018-04,0.19020717257055905,0.22636666078272924,0.2731384927537547,0.3039687009849475,0.33957703025450375,0.31276181804925113,0.24517022184079898
2018-05,0.18478949425091426,0.22120934612078588,0.2682198125609398,0.3030811243863746,0.3409551381066808,0.30702155146936266,0.25220784385916734
2018-06,0.17777106295737746,0.229132629373213,0.2709246793097558,0.29802362185777564,0.34341844595141247,0.31421627845291983,0.25254703102379406
2018-07,0.16905382100096808,0.2240885669246781,0.27313729270003245,0.30136731806331585,0.3433990846606226,0.31388025952226356,0.25557732065441413
2018-08,0.16426898972705256,0.22037024210309067,0.2743457415511868,0.29868122937419583,0.34336473427268577,0.3209049621231684,0.2574946861489088
2018-09,0.1680026993795628,0.22105074964463053,0.2709379624528424,0.29872102012393015,0.34441085437224334,0.31741197967379614,0.2579364127032527
2018-10,0.17398615416232185,0.22322651444150693,0.2704264897413813,0.2954936521809087,0.3389879262881838,0.3115989557654564,0.2538665920349935
2018-11,0.170000460270126,0.22194967212224928,0.26614852458567895,0.2956503840949605,0.34287747372173205,0.31111908916202885,0.2597797006308753
2018-12,0.18119703737482626,0.2229989240530053,0.2632683793356604,0.29396452533534406,0.34650618006727313,0.32054017361476367,0.2616796050744469
2019-01,0.18051568201680127,0.22229429029311176,0.2685224960446707,0.29644393615938447,0.34153405552963084,0.3188001495781864,0.27311166262156966
2019-02,0.18053183539811282,0.2230599419246301,0.27280341651569145,0.2960782152085566,0.3405471806579333,0.3178431272470599,0.26505403920210385
2019-03,0.18040708298465824,0.222004391204307,0.27275005830582444,0.2991036056157227,0.34161366549195366,0.3244831198214192,0.26274482855820525
2019-04,0.17705694508255015,0.21645980864054234,0.2641876479243485,0.2966862599103572,0.34119191245108466,0.32131458488636305,0.26097465890865745
2019-05,0.18545808293785598,0.21694977850084243,0.2643909206320408,0.29700800707919317,0.3418857685075415,0.32226108367492723,0.2600522809373211
2019-06,0.18240124342314265,0.22361433912596834,0.2682072288549299,0.297051777250969,0.3474783759790568,0.33213219847695036,0.27134167491488353
2019-07,0.1729507092801553,0.20229941560711837,0.23996883297453486,0.2565791913182106,0.3340440542145872,0.3329774748041786,0.27000825690843816
2019-08,0.17456051375541756,0.2124189278082523,0.251973769677788,0.29158388975103655,0.34268495790926473,0.33413794617816495,0.2662197541199831
2019-09,0.17591277293288538,0.2010683559293103,0.24126564217813765,0.28207132615722824,0.33375440871755363,0.32386051131372107,0.26942071912651244
2019-10,0.16187873721603532,0.1949324148575417,0.24223212372725839,0.2733121445340786,0.3281293288211209,0.3189265126484984,0.26487276790234954
2019-11,,,,,,0.3240404452341863,
