year_month,0-1,1-3,3-5,5-10,10-15,15-30,30+
2009-12,0.2667827124469698,0.2864599552427544,0.3116715127447218,0.30120336229743094,0.31672224265004434,0.360573898113402,0.24307417519089872
2010-01,0.25706478581723413,0.27178101332770327,0.30474969046821726,0.3081160471066123,0.3137170626192404,0.3518582253157634,0.28638747655867985
2010-02,0.2715437798798819,0.28076245164827196,0.30606437764656574,0.3078992162766664,0.3391908259476306,0.37604810273022615,0.29392219116324947
2010-03,0.24449286603126122,0.26670663866826194,0.2973762557467164,0.2932008468524127,0.29793491790748106,0.24985829849314242,0.2384477289877083
2010-04,0.24880765568492894,0.27079901729352646,0.30372572009215715,0.30123375463335433,0.3111624552828709,0.3114787401475897,0.2173942784133166
2010-05,0.25122393148809685,0.2788100718535405,0.3043596019031032,0.2906020763361453,0.28739039256021925,0.30613525073164766,0.25364350550393655
2010-06,0.2593445835329111,0.2808085309589584,0.3108094751585072,0.2972797495612243,0.2591238129883672,0.32720697263844484,0.27094223033099574
2010-07,0.2490778279636675,0.2736279155456587,0.306338244122043,0.29924348286581104,0.26433311137207066,0.28815374915064235,0.21583534618893194
2010-08,0.22671463776447168,0.2753614627665982,0.3001173347869116,0.2865817226347762,0.2789052679557286,0.31624634833774456,0.3132192154245919
2010-09,0.22797432697139222,0.27466953626352186,0.303261915811381,0.3050688419408446,0.29121114229472017,0.31119030287623434,0.2606678700374711
2010-10,0.23818884816264527,0.27095382417014513,0.301293603672469,0.30159967407511845,0.30709271059430726,0.30620362541860685,0.2487697305974402
2010-11,0.24030296694670375,0.28041156711473303,0.3074971588867311,0.3056215278279788,0.31199768501817177,0.31620047692115144,0.23687617517345114
2010-12,0.23549517826207877,0.2777526777927104,0.30070179405600417,0.31199731459178937,0.3170066079540091,0.3180309692203498,0.2401973636625509
2011-01,0.23172975374904087,0.2749706296611518,0.2969904588830975,0.3049884519247324,0.31411484628140174,0.3030306954554284,0.241780250241851
2011-02,0.23910586026095604,0.2726800114886781,0.29152293322071804,0.30912168488292124,0.3252242819664086,0.2928753602029873,0.24692497225796303
2011-03,0.2439792106598637,0.2930606936894177,0.289437718041492,0.299398947491664,0.30973407310104456,0.3177129047619574,0.2519814801325774
2011-04,0.23714606980931896,0.3111222704249683,0.3021656237673937,0.30562216621796506,0.31886020400514087,0.32808354280553553,0.2819154354995612
2011-05,0.2375847663787079,0.31334316681781965,0.30478541551874744,0.29878723041014077,0.3086857041484519,0.30668971116066845,0.26958211372945706
2011-06,0.24715496943329743,0.2750700718585734,0.3040843136421081,0.2950650071975554,0.3168057586222023,0.2993146147075537,0.28586990020479924
2011-07,0.24758467892378477,0.2632752585906327,0.2923127624756489,0.29759015090012636,0.31173657757930234,0.3034931296074381,0.2925756621866998
2011-08,0.23760202802163763,0.2697468982346909,0.29693970470743253,0.30122950450737046,0.3182173371584639,0.31577039062215023,0.2422872432846099
2011-09,0.2368086986403548,0.2632870597058914,0.28449869338864714,0.30149027270763334,0.304757835631754,0.3156075601200033,0.27750136894985333
2011-10,0.23629102503154134,0.26266717533342865,0.2960557422621327,0.3034366997208866,0.32338944014043397,0.3134621182768452,0.2711182661463154
2011-11,0.23875234895898542,0.2655525868476535,0.3014063735939887,0.2969314055672357,0.30276135651955716,0.30886597813758143,0.28314873420785003
2011-12,0.2310028922559596,0.2666327685461278,0.3029275236593988,0.2960070291947602,0.3022250844660988,0.30270023872300433,0.27298692890562204
2012-01,0.24683189946970105,0.26591424324000307,0.2972720598493475,0.30054194604565665,0.3049311210362161,0.29808885506521793,0.2602114266301516
2012-02,0.23299656790873258,0.2614343827060662,0.2996221547276394,0.3030594515308947,0.3093520932949671,0.315096833940545,0.2558969065601358
2012-03,0.21987187337107356,0.26187446252162916,0.2975645875770683,0.306293976256339,0.3164798856060778,0.302518189700181,0.2745056241910827
2012-04,0.22795687356348043,0.25759888971734574,0.29465406519081416,0.29978586266185403,0.3092236341133891,0.30564791335609265,0.2701602614680719
2012-05,0.2284430908644979,0.26127539819411677,0.29798892980186004,0.29883731087855325,0.3145966892752559,0.2974918399711259,0.25685036747401196
2012-06,0.21864023174793842,0.2554879590018969,0.29992507808932417,0.2990090864601205,0.3304630218876429,0.3048767414284289,0.2889715062407203
2012-07,0.22812740482652505,0.265972646602802,0.3054682714178271,0.2974231389568437,0.32391969042626234,0.3002340738157189,0.27187622883276163
2012-08,0.22471898630549328,0.2555219076118707,0.29451052887214585,0.3090093561803443,0.32024688184087746,0.3078172860584294,0.25738420789715477
2012-09,0.234269797736374,0.25907493331984904,0.29265297626807435,0.2964702167076891,0.32317014002683947,0.3018603530412172,0.27673219215080996
2012-10,0.22950273059379875,0.251578591486061,0.2836288187082836,0.2792196102943744,0.3028620466201316,0.2862004080840344,0.25510310902351196
2012-11,0.21264820022022707,0.2494806111576143,0.29138169094395217,0.29075447163913964,0.28204032838825327,0.2635504924528334,0.2503177685050493
2012-12,0.19810229876481011,0.22566046506197784,0.27027061245355594,0.2877705722594355,0.2975336619732109,0.28493403866104655,0.26417159904994875
2013-01,0.21429565195672473,0.25492359247705065,0.30071545859475984,0.3085057442639545,0.3062245406876058,0.2950605035408658,0.2741516825569504
2013-02,0.20917073936844172,0.24927595552139356,0.2876225755645202,0.30445794173022217,0.30356017076060143,0.2837499700227965,0.27738039901083233
2013-03,0.21178787988791722,0.25016262513951165,0.28605736759778577,0.2933227793971722,0.2969635279274506,0.292628265408817,0.27963858737702696
2013-04,0.22115307490985095,0.2541312271677409,0.2880196074225834,0.2989429277246105,0.30057159518823245,0.2933534791337912,0.26830746866978944
2013-05,0.2205037790720206,0.2555621370402035,0.2858882506236659,0.2993621014694603,0.3006450076832731,0.2900575572114268,0.2763112725578286
2013-06,0.22635565865399,0.2609441118811894,0.2876964176278136,0.30190619848180184,0.3021040487668562,0.3010743556932327,0.28020932610658916
2013-07,0.22274912777780678,0.2633107553037378,0.2919332519985072,0.31011587844715294,0.3057208073414215,0.2958159505984253,0.2832289988059186
2013-08,0.21802917020685655,0.2699585303726313,0.29389464116531033,0.29970343548874173,0.30342456408730206,0.2887718627422216,0.2649853935918808
2013-09,0.2161060012465687,0.26354955907339467,0.2954828938476999,0.31020899681637115,0.316864382563924,0.3051158108867683,0.29013645177132547
2013-10,0.21657651410915174,0.264639752133118,0.29846629474875674,0.31129833326700784,0.31202105507682315,0.3140353016221203,0.29443946693695017
2013-11,0.2165801950160407,0.2588996651465125,0.3046689377777063,0.30648760077508913,0.3012977507656492,0.29481019206540426,0.25093092711360443
2013-12,0.21880395655516013,0.27171598404964803,0.3005290320453846,0.3050123488508024,0.3079396239481509,0.3017998852588382,0.291195309677504
2014-01,0.22222469552116822,0.27590257559736386,0.3036166270336961,0.30749659075009284,0.3004378385939566,0.30357490339646614,0.28023254835621497
2014-02,0.2124923960897302,0.2684454066420444,0.3085909973411075,0.3068294363939722,0.2947969489499586,0.30347441317615226,0.27514633140554684
2014-03,0.20856764153542143,0.2589138541080498,0.2957511902694144,0.31112611003600454,0.3076573967247563,0.2990456517003094,0.27906235927971645
2014-04,0.165551586642682,0.21565672068336225,0.2700046368331708,0.2823534023627716,0.2890477216319125,0.30228341456424823,0.2810745830755191
2014-05,0.2036749474867316,0.2572273116502828,0.29470291615681926,0.3116389255663128,0.3028698831710059,0.29915016348203527,0.2642908041570102
2014-06,0.2068131588526534,0.25006701666146786,0.2861619442714833,0.30839067568083756,0.3015179942694063,0.3029281164195531,0.24968428286852823
2014-07,0.20054521894662874,0.2477385963348304,0.2853844491530612,0.30627770297968404,0.3058438358742775,0.3103045420209725,0.25501734354543404
2014-08,0.21018729680571654,0.25360980900378405,0.2928599302132682,0.31049532952852626,0.31356641825854115,0.3045183093167903,0.27540364843835513
2014-09,0.19719293066543006,0.25869816511217814,0.2884629916382673,0.3056123871591429,0.31441475419594384,0.3014562132465238,0.28048262619783704
2014-10,0.20723331107084017,0.2554845122457358,0.28283932251519034,0.2961456464818471,0.31711743394051345,0.29981023140431307,0.2826080893748994
2014-11,0.21473178441534171,0.26324639918361425,0.29525201275341545,0.29750770599043785,0.3141523150603626,0.30873924279189896,0.27969687543691063
2014-12,0.21206983979499666,0.2669095706700848,0.29171595295859104,0.2998620421865286,0.31937248262719925,0.3124812521621658,0.28264722038704854
2015-01,0.215369841520451,0.25901619807170845,0.2951806107352534,0.29432832139886206,0.3028179641747417,0.3152674679607966,0.2912748659891695
2015-02,0.21021110219802983,0.2640466274026657,0.30055147466773197,0.3068563702445677,0.31751237926978015,0.3092852031944696,0.2853347052347619
2015-03,0.21690155337948688,0.25729679602560673,0.2890901838652587,0.3028614226767913,0.32279392660405765,0.309158806042365,0.2702809399826628
2015-04,0.21704685688519593,0.2629829414402155,0.29629518540514527,0.3123047029428474,0.327581407011245,0.31619017537868166,0.26478956829060085
2015-05,0.22406601308066726,0.25961203444916925,0.29504549736033864,0.3141599046420491,0.325463257750225,0.315301616633979,0.26482768628851205
2015-06,0.22239054151552257,0.26027271837446236,0.2970496443773132,0.3125416977476846,0.31540809401394676,0.3206246725989214,0.27798269281469684
2015-07,0.22536217279476708,0.2653630566488655,0.29339697308827234,0.31454569233445523,0.3303814417927926,0.330044628280216,0.2996956712185236
2015-08,0.23614111054952197,0.2717534290991205,0.2940340241191468,0.3157636960498697,0.33176716182856625,0.32259829350428887,0.3006919090073557
2015-09,0.2367968621467435,0.26508799432231317,0.29315790644267303,0.3145942154308031,0.32552596186806626,0.31926208054284705,0.2916105143546763
2015-10,0.23086162025171605,0.2670637170126061,0.297623807473657,0.3169776922064558,0.3299354812116345,0.31514847211875363,0.27113379827228656
2015-11,0.23613757437929936,0.26764513666796225,0.3019352701893383,0.31615775259412454,0.3263040127952423,0.32053513839825815,0.2844237616451734
2015-12,0.23869810508470102,0.2722633940180407,0.3077254145245499,0.3189646311573918,0.33191688878070996,0.321579283144415,0.2826262301419028
2016-01,0.23210081107828928,0.2680394396220426,0.3052885248864353,0.31942460027221115,0.32506362587585796,0.3197452865942972,0.28160015364501034
2016-02,0.226292093800506,0.2642836917606822,0.2982240833066777,0.31300972025765433,0.31757450138953214,0.32244522699051725,0.28554542228268903
2016-03,0.21598988042950504,0.25907073271730674,0.295957024166659,0.31100112409575953,0.3228439392897963,0.3089990900748134,0.26852540890421706
2016-04,0.21777491775650867,0.2629392057401199,0.3030158963843907,0.3249892505849744,0.34318182074667236,0.3175949070210657,0.2737260195198627
2016-05,0.21660709313986462,0.259428787771742,0.3018578656978485,0.32103236253838824,0.3366082373536347,0.3172676130546436,0.28016334170027835
2016-06,0.21443218899370126,0.2653988609522354,0.3015232695189497,0.3176176466376281,0.3390239672477409,0.31314421226980144,0.26017146357878496
2016-07,0.21660282148884902,0.263664671132594,0.3020941971908566,0.32412100411687517,0.35044046367370474,0.32866703583852214,0.27756120077438734
2016-08,0.21256085592358773,0.26186297375050843,0.3015850293087458,0.3236299456868791,0.3417363095014749,0.3222805130727301,0.25348884944559363
2016-09,0.21122070581221472,0.25708565691710955,0.29858710640866015,0.3222553961828046,0.3426700615393088,0.3192001031009245,0.252796146197869
2016-10,0.20704097400348354,0.25895977016512667,0.2987411532094454,0.32306108603923145,0.34865504674857123,0.3238984946871977,0.2849907009826041
2016-11,0.20804965089765587,0.26008985763357767,0.30170393710282684,0.3253234861912178,0.3546079275779443,0.3321066699962053,0.29390642780755444
2016-12,0.21249670132188797,0.2622891661580671,0.3028226362307724,0.3264778394077643,0.35818447439190026,0.3348430440461098,0.29293435451319483
2017-01,0.2111015736857181,0.2547363050637592,0.3038672248980088,0.33114601429507395,0.3620001162858789,0.3323812205770506,0.2961528299195992
2017-02,0.20712743822230995,0.2545981297168396,0.30316306620134237,0.33034714067205145,0.3587728846559098,0.3338753732900653,0.2713808877003445
2017-03,0.2140072971974674,0.25907362829805036,0.30773816211970123,0.3340589748389895,0.35954962463016177,0.33437856306934954,0.2843176447369053
2017-04,0.2174296018393916,0.2628641060670234,0.3099338454292463,0.33249208229709887,0.36630841646964984,0.3372735933322273,0.2895404921519382
2017-05,0.21611078386605337,0.2564077469317766,0.30816550297941403,0.331090495980596,0.3579043578556748,0.3296773682392755,0.28677484584515056
2017-06,0.20976667550329117,0.2545482652347805,0.31218257400648763,0.33339887280130426,0.36492848901246433,0.33908869625028215,0.293927600010036
2017-07,0.2094704720935603,0.24864797066560873,0.3030062002771598,0.32928921933994293,0.3624126431660105,0.3337496996036514,0.296288683701834
2017-08,0.20614177248114457,0.2525074674977769,0.30415949230215167,0.3309313956338173,0.36744633679662475,0.34029952330717766,0.29762708686441675
2017-09,0.21382621697774998,0.25130995723531196,0.3015384924482881,0.32920145515759675,0.36742297499894133,0.3376149688859891,0.29035437969134864
2017-10,0.21469840941567186,0.2600458040766728,0.2967991463426369,0.32753604758545074,0.3618414963674748,0.3373739944457911,0.27986062408097234
2017-11,0.20466694197474275,0.25596767613821575,0.3028348774367411,0.32628551190760385,0.3544237107360178,0.3191475682153693,0.2834923381766933
2017-12,0.20835361515398343,0.2559713569708491,0.29775001939612905,0.3262752416396212,0.3546581611314643,0.32000384539515686,0.28758818759180704
2018-01,0.22336902143506582,0.25774444815193565,0.2975905725861694,0.32351423826322445,0.3508664783425698,0.3156099383243464,0.28408050257466655
2018-02,0.21960491288294073,0.25568879591575094,0.3031384489981132,0.3309046010244819,0.36180827545195243,0.33485674440375734,0.2782896176277761
2018-03,0.21854475569164894,0.2569541645174466,0.30789590151390067,0.33228185577620645,0.3645591393707341,0.3383156654880298,0.28293794427360497
2018-04,0.22561612617042698,0.2605664547732335,0.3047342549353323,0.33184578914071944,0.3656986215030753,0.3403971110307899,0.27645673019210787
2018-05,0.21987498252491403,0.2553059394537181,0.2990483438469798,0.33072988601007486,0.36736590418881065,0.3339334175284562,0.2837904335660243
2018-06,0.21229235618535722,0.26268915430284123,0.30160736787706804,0.32496886598339497,0.3687363764707845,0.3405970584671235,0.28339407935700367
2018-07,0.20292566486836194,0.2582180787707897,0.3043357176049274,0.3286608805020475,0.36858647609090994,0.34028511747319606,0.2863789447341433
2018-08,0.19780452642771476,0.2540538154395796,0.3046094501923477,0.32553874718090353,0.36847138700260235,0.35239912009605223,0.28792701171789475
2018-09,0.202887331703986,0.2541897462070509,0.3015388170366241,0.32607000956264703,0.36966104909335096,0.3441165774247195,0.2883831053423138
2018-10,0.2093399744668339,0.2565780767818461,0.3014220864548532,0.3230166856155076,0.36483778989886906,0.33810352843800767,0.28448134599910824
2018-11,0.20391858212661326,0.2547527456018267,0.297075636557687,0.3229237720041987,0.3680832998484315,0.33808348419834633,0.2901803827191358
2018-12,0.21449834309628887,0.25543306127886106,0.2937668085326594,0.32102915950307426,0.3716679706851229,0.34675594248828423,0.29185844484974216
2019-01,0.2141460379365188,0.25488254432544827,0.29887242660823726,0.32335045470755824,0.3661232915032874,0.3449728476585686,0.30232219756476464
2019-02,0.21414981609540595,0.2556725101803954,0.30324723547625804,0.32292312410440266,0.3654495200904583,0.3441645018636947,0.2953458116727889
2019-03,0.214056365209866,0.25469364990838583,0.303555676095944,0.3263402069327807,0.3668996861129906,0.35039182775514593,0.29309252103072697
2019-04,0.21177073919684541,0.24934953060856968,0.2950944185211097,0.32396719283587083,0.3659317850685507,0.3490825982867039,0.2916930570429655
2019-05,0.2189895983195859,0.25033798023657394,0.29517851993764843,0.32361339355876917,0.3665066737509323,0.3480782505587348,0.290341091467803
2019-06,0.21553498975568824,0.2562495139028697,0.2982043265504212,0.32341042220271965,0.3717611973312913,0.35745800913455766,0.30069654922868555
2019-07,0.20442162252301957,0.2333197686151417,0.2696616664060418,0.2825265576460157,0.35856824634773227,0.35765703613845135,0.2991462906091869
2019-08,0.20671849303012466,0.24266986174031588,0.28157171182403967,0.31761363111053864,0.3674070985114969,0.3586223733331905,0.294967090689169
2019-09,0.20737380633390712,0.22983930882469206,0.2695899917970584,0.3078094862780132,0.3587211547899595,0.34827279790754306,0.2985946869561082
2019-10,0.19437174502281168,0.22365698349405191,0.2707078707543093,0.29984890441006284,0.3535910519971053,0.34406933659449374,0.2950187798294423
2019-11,,,,,,0.35955987035945647,
